Id,label
2a1fd4dc-7969-4a45-a136-d5f712e8eff7,common core of data
2a1fd4dc-7969-4a45-a136-d5f712e8eff7,education longitudinal study
2a1fd4dc-7969-4a45-a136-d5f712e8eff7,education longitudinal study of 2002
2a1fd4dc-7969-4a45-a136-d5f712e8eff7,national assessment of educational progress
2a1fd4dc-7969-4a45-a136-d5f712e8eff7,national education longitudinal study
2a1fd4dc-7969-4a45-a136-d5f712e8eff7,national education longitudinal study of 1988
1f5d867f-5dc9-4753-85e1-58d50940b440,survey of doctorate recipients
1b454782-86ff-469f-82a8-2f00ba648d0b,adni
e08a3e01-705e-4632-a6ba-88bbf71e3dc2,agricultural resource management survey
9f84382b-bb97-461d-b80b-a623a5a544be,genome sequences of sars cov 2
9f84382b-bb97-461d-b80b-a623a5a544be,sars cov 2 genome sequence
9f84382b-bb97-461d-b80b-a623a5a544be,sars cov 2 genome sequences
af233582-7665-4cc5-bf90-d9420e8cc860,adni
af233582-7665-4cc5-bf90-d9420e8cc860,alzheimer s disease neuroimaging initiative adni
fc71ad1d-6e4a-40b4-b6c4-09a27041b26c,census of agriculture
ed9544fb-7edd-4516-a12a-178adc6d9d99,adni
ed9544fb-7edd-4516-a12a-178adc6d9d99,alzheimer s disease neuroimaging initiative adni
8427417b-c0aa-4ba7-a287-9baf2a58a62d,baltimore longitudinal study of aging
35e91805-fc0a-46c9-924c-ee90c486e8cc,common core of data
35e91805-fc0a-46c9-924c-ee90c486e8cc,enforcement reports
35e91805-fc0a-46c9-924c-ee90c486e8cc,fast response survey system
35e91805-fc0a-46c9-924c-ee90c486e8cc,geographic location
35e91805-fc0a-46c9-924c-ee90c486e8cc,national center for education statistics schools and staffing survey
35e91805-fc0a-46c9-924c-ee90c486e8cc,national teacher and principal survey
35e91805-fc0a-46c9-924c-ee90c486e8cc,public elementary secondary school universe survey
35e91805-fc0a-46c9-924c-ee90c486e8cc,school safety and discipline 2013 14
35e91805-fc0a-46c9-924c-ee90c486e8cc,school survey on crime and safety
35e91805-fc0a-46c9-924c-ee90c486e8cc,schools and staffing survey
35e91805-fc0a-46c9-924c-ee90c486e8cc,youth risk behavior surveillance system yrbss
6b38ccf9-018e-4f60-bc5d-7d89c5036657,adni
6b38ccf9-018e-4f60-bc5d-7d89c5036657,alzheimer s disease neuroimaging initiative adni
7cd2eb09-13da-4e97-8a60-19d7086cc9ce,adni
7cd2eb09-13da-4e97-8a60-19d7086cc9ce,alzheimer s disease neuroimaging initiative adni
1789f83b-f5e3-40e1-ade8-69fa9d9132a1,covid 19 open research data
1789f83b-f5e3-40e1-ade8-69fa9d9132a1,covid 19 open research dataset
1789f83b-f5e3-40e1-ade8-69fa9d9132a1,covid 19 open research dataset cord 19
bdd55bfe-01e6-43c3-844a-7f8daf78f6d7,survey of doctorate recipients
8b807ecc-8484-4f63-b135-cad635f85159,trends in international mathematics and science study
826b5f95-cc2f-4d03-a3da-ff2401a5ff8a,sea lake and overland surges from hurricanes
826b5f95-cc2f-4d03-a3da-ff2401a5ff8a,sea lake and overland surges from hurricanes slosh model
826b5f95-cc2f-4d03-a3da-ff2401a5ff8a,slosh model
f2c7fd2e-8688-4017-ac2d-8ceac17a24f3,adni
7dcea6b4-1ee3-41c4-ab30-20f9f082eeb3,trends in international mathematics and science study
8fbf8c35-28d1-4eea-a27b-6a6018287110,baltimore longitudinal study of aging
e3d7ec93-efc0-47cf-9d0c-39c14eea689a,coastal change analysis program
2f5fa40a-78fe-42df-af3a-b80d8de72696,early childhood longitudinal study
2f5fa40a-78fe-42df-af3a-b80d8de72696,early childhood longitudinal study birth cohort
522e34bb-697e-459c-a5b2-737e39948179,education longitudinal study
522e34bb-697e-459c-a5b2-737e39948179,national education longitudinal study
78d1be73-fdac-40fd-b014-b30723b9aafd,monthly weather review
78d1be73-fdac-40fd-b014-b30723b9aafd,noaa tidal station
8e77cb30-de1f-436a-8f1d-5a2f53bbe044,sars cov 2 genome sequence
8e77cb30-de1f-436a-8f1d-5a2f53bbe044,sars cov 2 genome sequences
d8bbfd84-14d0-4917-bd4f-106132918808,beginning postsecondary student
d8bbfd84-14d0-4917-bd4f-106132918808,beginning postsecondary students
d8bbfd84-14d0-4917-bd4f-106132918808,beginning postsecondary students longitudinal study
d8bbfd84-14d0-4917-bd4f-106132918808,integrated postsecondary education data system
d8bbfd84-14d0-4917-bd4f-106132918808,national postsecondary student aid study
d8bbfd84-14d0-4917-bd4f-106132918808,national student loan data system
d8bbfd84-14d0-4917-bd4f-106132918808,postsecondary student aid study
d8bbfd84-14d0-4917-bd4f-106132918808,postsecondary students longitudinal study
bfe6458e-ab57-4f4e-b8b2-1cc10af4a883,baccalaureate and beyond
bfe6458e-ab57-4f4e-b8b2-1cc10af4a883,high school and beyond
bfe6458e-ab57-4f4e-b8b2-1cc10af4a883,national assessment of education progress
bfe6458e-ab57-4f4e-b8b2-1cc10af4a883,national student loan data system
bfe6458e-ab57-4f4e-b8b2-1cc10af4a883,program enrollment
93b5f25d-76b4-43c7-a94f-b6569bc58aed,ibtracs
93b5f25d-76b4-43c7-a94f-b6569bc58aed,international best track archive for climate stewardship
be118e27-5fa6-4bcc-bb65-2873366dc730,sars cov 2 genome sequence
be118e27-5fa6-4bcc-bb65-2873366dc730,sars cov 2 genome sequences
3cd53237-42e8-4f9f-8648-934dc2aae026,baltimore longitudinal study of aging
3cd53237-42e8-4f9f-8648-934dc2aae026,baltimore longitudinal study of aging blsa
d060d539-ea97-4434-b40f-b86da6cc87d2,adni
d060d539-ea97-4434-b40f-b86da6cc87d2,alzheimer s disease neuroimaging initiative adni
de7208f6-1761-4f1d-bd17-0f8d471775b6,trends in international mathematics and science study
71d0b509-9e75-47ec-8568-8913ff407c0f,census of agriculture
71d0b509-9e75-47ec-8568-8913ff407c0f,food hubs
fd678f4d-2fd1-4946-a76e-2fdae335d8f2,adni
fd678f4d-2fd1-4946-a76e-2fdae335d8f2,alzheimer s disease neuroimaging initiative adni
9929ecb9-353e-4886-ab65-6df711ec62fe,adni
9929ecb9-353e-4886-ab65-6df711ec62fe,alzheimer s disease neuroimaging initiative adni
e47579cd-62d9-4b53-86f1-6e9d5d16293f,adni
9801d54f-6181-45fb-a49c-552402a3019f,common core of data
9801d54f-6181-45fb-a49c-552402a3019f,national assessment of educational progress
9801d54f-6181-45fb-a49c-552402a3019f,population estimates
9801d54f-6181-45fb-a49c-552402a3019f,private school universe survey
9801d54f-6181-45fb-a49c-552402a3019f,progress in international reading literacy study
9801d54f-6181-45fb-a49c-552402a3019f,trends in international mathematics and science study
d3d84db6-d0a3-4893-bdd4-85ddcd04a9bd,adni
d3d84db6-d0a3-4893-bdd4-85ddcd04a9bd,clinicaltrials gov
1f27b91b-de7f-4e45-a10a-9357463e313c,adni
1f27b91b-de7f-4e45-a10a-9357463e313c,alzheimer s disease neuroimaging initiative adni
9db12577-f8b1-4e65-b8c5-29fcc32cc03a,baltimore longitudinal study of aging
9db12577-f8b1-4e65-b8c5-29fcc32cc03a,baltimore longitudinal study of aging blsa
b38f8b41-dfd5-4fc2-9ad2-fc8a4e0a39d0,ibtracs
555dad0b-df9a-461c-b03a-5d72c8fff31c,population estimates
555dad0b-df9a-461c-b03a-5d72c8fff31c,rural urban continuum codes
2225d012-687b-4221-aea3-634713d0e71d,adni
2225d012-687b-4221-aea3-634713d0e71d,alzheimer s disease neuroimaging initiative adni
22bbdce8-6fd9-4e6f-a9a7-09e05bbce2f1,census of agriculture
1dea99c8-cd4e-4d3e-a25d-c13825e27834,agricultural resource management survey
bade5358-7b27-4063-a5f1-93181a73f857,adni
bade5358-7b27-4063-a5f1-93181a73f857,alzheimer s disease neuroimaging initiative adni
bbaac169-a99d-49ea-82e3-f1d9adc84856,our world in data
3ab5aafa-4e81-426a-b8f9-1fef3c603c74,early childhood longitudinal study
3ab5aafa-4e81-426a-b8f9-1fef3c603c74,education longitudinal study
3ab5aafa-4e81-426a-b8f9-1fef3c603c74,national assessment of education progress
3ab5aafa-4e81-426a-b8f9-1fef3c603c74,national assessment of educational progress
3ab5aafa-4e81-426a-b8f9-1fef3c603c74,national education longitudinal study
1ee86f52-0997-4fc4-bd2c-b29eda070db3,genome sequence of sars cov 2
d0ad5362-7448-4593-abf3-bb3e6a99717f,adni
6c9a3091-51b1-449f-93d2-4315264c3db6,american community survey
6c9a3091-51b1-449f-93d2-4315264c3db6,rural urban continuum codes
8e6d6574-1ad1-469c-bbd3-49d3f0178f55,baltimore longitudinal study of aging
af39d749-b59f-4e55-b3ce-326a54ec8f29,agricultural resource management survey
99f3dbfd-7147-4031-bc6a-e12828962484,early childhood longitudinal study
bcb1f3ef-4a29-4157-b921-a61bb1bcad28,american community survey
bcb1f3ef-4a29-4157-b921-a61bb1bcad28,national study of postsecondary faculty
bcb1f3ef-4a29-4157-b921-a61bb1bcad28,survey of doctorate recipients
bcb1f3ef-4a29-4157-b921-a61bb1bcad28,survey of income and program participation sipp
163ef835-2dcf-4d14-b34c-9210851771cf,progress in international reading literacy study
163ef835-2dcf-4d14-b34c-9210851771cf,trends in international mathematics and science study
29027269-7ad8-4a39-bbe9-00a32f73814f,current population survey
29027269-7ad8-4a39-bbe9-00a32f73814f,early childhood longitudinal study
29027269-7ad8-4a39-bbe9-00a32f73814f,early childhood longitudinal study birth cohort
07239624-cb0e-462d-9083-6ef5225b1124,common core of data
07239624-cb0e-462d-9083-6ef5225b1124,national assessment of educational progress
07239624-cb0e-462d-9083-6ef5225b1124,nces common core of data
1054ff02-9e04-4120-894a-58246a54c2d8,north american breeding bird survey
1054ff02-9e04-4120-894a-58246a54c2d8,north american breeding bird survey bbs
18f5beac-f26e-48b0-84b5-469ca03df211,endangered species act
18f5beac-f26e-48b0-84b5-469ca03df211,north american breeding bird survey
18f5beac-f26e-48b0-84b5-469ca03df211,population estimates
18f5beac-f26e-48b0-84b5-469ca03df211,usgs national water quality assessment
18f5beac-f26e-48b0-84b5-469ca03df211,usgs north american breeding bird survey
d2745862-2114-480d-8c0c-54693df96ca5,agricultural resource management survey
d2745862-2114-480d-8c0c-54693df96ca5,clean water act
d2745862-2114-480d-8c0c-54693df96ca5,meat price spreads
9fcde33e-e995-4545-917e-56c9b01f57fe,adni
9fcde33e-e995-4545-917e-56c9b01f57fe,alzheimer s disease neuroimaging initiative adni
57533676-9683-4f96-9c0b-37f9d3be104d,adni
57533676-9683-4f96-9c0b-37f9d3be104d,alzheimers disease neuroimaging initiative
4dac7dec-ed7f-4a5d-9990-efbee3482641,census of agriculture
c2d769ae-ff0b-4fe0-ab5d-5d4a91d2377d,beginning postsecondary student
c2d769ae-ff0b-4fe0-ab5d-5d4a91d2377d,beginning postsecondary students
c2d769ae-ff0b-4fe0-ab5d-5d4a91d2377d,beginning postsecondary students longitudinal study
c2d769ae-ff0b-4fe0-ab5d-5d4a91d2377d,integrated postsecondary education data system
c2d769ae-ff0b-4fe0-ab5d-5d4a91d2377d,postsecondary students longitudinal study
b391622d-ae45-40b7-b1d3-a074121b7fb4,genome sequences of sars cov 2
25e6b6a1-27d0-4ab0-ada4-64fd819ac6cc,ibtracs
25e6b6a1-27d0-4ab0-ada4-64fd819ac6cc,international best track archive for climate stewardship
8b1551dd-e364-44d5-aeb9-7a1b1e0ba131,agricultural resource management survey
9dbf99e4-bdbe-446e-8558-2ac679044e98,baltimore longitudinal study of aging
9dbf99e4-bdbe-446e-8558-2ac679044e98,baltimore longitudinal study of aging blsa
58b3ce2e-9704-473c-937e-9f350b91a05a,sars cov 2 genome sequence
58b3ce2e-9704-473c-937e-9f350b91a05a,sars cov 2 genome sequences
6e694b25-e8f5-4e59-9c03-fc8cac236c61,early childhood longitudinal study
6e694b25-e8f5-4e59-9c03-fc8cac236c61,high school and beyond
6e694b25-e8f5-4e59-9c03-fc8cac236c61,trends in international mathematics and science study
795ba362-799b-4902-b38c-307398859a47,education longitudinal study
795ba362-799b-4902-b38c-307398859a47,education longitudinal study of 2002
795ba362-799b-4902-b38c-307398859a47,national education longitudinal study
795ba362-799b-4902-b38c-307398859a47,national education longitudinal study of 1988
795ba362-799b-4902-b38c-307398859a47,statistical abstract of the united states
76f46302-8713-4875-8166-6bdbbbcac6cf,north american breeding bird survey
76f46302-8713-4875-8166-6bdbbbcac6cf,north american breeding bird survey bbs
2cb77930-e960-4551-949b-f13e6f581710,geographic location
2cb77930-e960-4551-949b-f13e6f581710,sars cov 2 genome sequence
2cb77930-e960-4551-949b-f13e6f581710,sars cov 2 genome sequences
f050666c-06a8-4fb8-91f9-202e0ea21ccb,baltimore longitudinal study of aging
c1984359-25e1-4468-a61a-87ac1ffb46cb,adni
c1984359-25e1-4468-a61a-87ac1ffb46cb,alzheimer s disease neuroimaging initiative adni
19ad0a82-5e07-4352-a479-bf6fa1a7e3ce,world ocean database
a20f0ee0-38b4-43e4-a301-89202eb319f0,common core of data
a20f0ee0-38b4-43e4-a301-89202eb319f0,national assessment of educational progress
a20f0ee0-38b4-43e4-a301-89202eb319f0,nces common core of data
05e7e2b0-22a6-44f4-8181-c4572d954fa3,baltimore longitudinal study of aging
05e7e2b0-22a6-44f4-8181-c4572d954fa3,baltimore longitudinal study of aging blsa
b762f6d8-ee9e-4321-a613-085b7df5ea6b,genome sequences of sars cov 2
6b7847d3-810d-4974-9a0c-50cb5d4fa326,baltimore longitudinal study of aging
6b7847d3-810d-4974-9a0c-50cb5d4fa326,baltimore longitudinal study of aging blsa
aadf48d4-cd3e-46db-b33d-ea996f392e49,noaa tide gauge
4989c29a-04e7-43a8-b806-17be84b6ce46,adni
7330dbf5-9e5d-45bf-9f3d-d98bc8cf5aa4,covid 19 open research data
7330dbf5-9e5d-45bf-9f3d-d98bc8cf5aa4,covid 19 open research dataset
7330dbf5-9e5d-45bf-9f3d-d98bc8cf5aa4,covid 19 open research dataset cord 19
0e03b320-0d68-46e2-8312-121be93dd722,sars cov 2 genome sequence
699d934b-f0e2-4f95-b880-35c9c89ca0f9,genome sequences of sars cov 2
bc426991-739d-401e-b82f-6873026432d3,adni
bc426991-739d-401e-b82f-6873026432d3,alzheimer s disease neuroimaging initiative adni
1a2016b0-5cd7-4609-b362-e0b800f626e9,baltimore longitudinal study of aging
4f7b5c86-d58d-432d-b576-ea3ca8dae875,climate reconstructions
4f7b5c86-d58d-432d-b576-ea3ca8dae875,noaa tide gauge
59ab6c0e-ed60-4aa3-b440-218dd4758951,adni
59ab6c0e-ed60-4aa3-b440-218dd4758951,alzheimer s disease neuroimaging initiative adni
f5a02918-04bd-4ba7-94ff-e60eca7dcf5a,adni
f5a02918-04bd-4ba7-94ff-e60eca7dcf5a,alzheimer s disease neuroimaging initiative adni
20548441-bc49-4413-8e7e-cdd0e52a11bc,adni
2ac26a87-082b-4c2b-a77b-bc23ecb439c1,common core of data
2ac26a87-082b-4c2b-a77b-bc23ecb439c1,education longitudinal study
2ac26a87-082b-4c2b-a77b-bc23ecb439c1,national assessment of educational progress
2ac26a87-082b-4c2b-a77b-bc23ecb439c1,national education longitudinal study
c3f14bee-e1bf-4cf6-a0fc-89c7cb1bfeca,adni
c3f14bee-e1bf-4cf6-a0fc-89c7cb1bfeca,alzheimer s disease neuroimaging initiative adni
d3a08cc6-a91e-472b-bda0-42a255eb2b69,common core of data
d3a08cc6-a91e-472b-bda0-42a255eb2b69,national assessment of educational progress
d3a08cc6-a91e-472b-bda0-42a255eb2b69,national center for education statistics common core of data
38968846-933b-478b-a483-096556c0e7d7,adni
38968846-933b-478b-a483-096556c0e7d7,alzheimer s disease neuroimaging initiative adni
632ea71e-eddb-45f6-b8e1-67979a9e20b6,census of agriculture
fa5280d4-5a11-4d06-b2aa-bc7a3bf0edd9,trends in international mathematics and science study
e55eb36f-99ea-4d0d-b8bf-7df8f179a72d,adni
23a89605-23a5-438d-a5bf-fad983b82b13,north american breeding bird survey
23a89605-23a5-438d-a5bf-fad983b82b13,north american breeding bird survey bbs
c8fa965b-20e3-476f-81dd-18679bf7f271,genome sequence of sars cov 2
39bbec27-2ad4-4c5c-bf17-ac95ad1bb1a0,adni
39bbec27-2ad4-4c5c-bf17-ac95ad1bb1a0,alzheimer s disease neuroimaging initiative adni
79a85c43-fd8e-4357-a4ff-3a1d0118028b,trends in international mathematics and science study
c447402a-ee1d-46b6-b705-2f3ffdfb723f,adni
c447402a-ee1d-46b6-b705-2f3ffdfb723f,alzheimer s disease neuroimaging initiative adni
ddc5d2b7-3751-4611-8afd-6c2d3eeb2e80,clean water act
ddc5d2b7-3751-4611-8afd-6c2d3eeb2e80,coastal change analysis program
ddc5d2b7-3751-4611-8afd-6c2d3eeb2e80,create a map
ddc5d2b7-3751-4611-8afd-6c2d3eeb2e80,e stats
ddc5d2b7-3751-4611-8afd-6c2d3eeb2e80,soil survey geographic database ssurgo
75928e1f-5b02-4964-a503-554837b05199,education longitudinal study
75928e1f-5b02-4964-a503-554837b05199,national education longitudinal study
13082798-7ebe-4ff6-bdbb-9500cec7b161,continental margin
13082798-7ebe-4ff6-bdbb-9500cec7b161,world ocean database
3eefea3e-0dae-499d-9041-0fcff8074e94,trends in international mathematics and science study
c67fff81-1e17-4c8d-84c9-fcec0fa76a9e,education longitudinal study
c67fff81-1e17-4c8d-84c9-fcec0fa76a9e,national education longitudinal study
ef79c753-43e3-46fb-aee8-9f66d4d3b7ba,baltimore longitudinal study of aging
ef79c753-43e3-46fb-aee8-9f66d4d3b7ba,baltimore longitudinal study of aging blsa
ef79c753-43e3-46fb-aee8-9f66d4d3b7ba,geographic location
259bc8ef-4247-4c3c-9fe2-03fd6e96706a,baltimore longitudinal study of aging
351661fa-2661-48b9-af76-af6b49c73b99,noaa tide gauge
43ebd46a-6d90-4978-86d7-888258627503,data visualizations
43ebd46a-6d90-4978-86d7-888258627503,our world in data
38391dde-bc08-4794-982c-36c5c0356ff8,adni
38391dde-bc08-4794-982c-36c5c0356ff8,alzheimer s disease neuroimaging initiative adni
399a740d-0585-4597-8e66-9ec5b2d69230,education longitudinal study
399a740d-0585-4597-8e66-9ec5b2d69230,research reports
a2c78e83-e838-4bf0-942d-ea046a88e562,coastal change analysis program
a50e8346-6653-4a18-b0e2-563551bdd254,adni
a50e8346-6653-4a18-b0e2-563551bdd254,alzheimer s disease neuroimaging initiative adni
38266248-ac2f-4635-89b6-e7f5073aeff4,adni
38266248-ac2f-4635-89b6-e7f5073aeff4,alzheimer s disease neuroimaging initiative adni
db78a34e-1d0e-4b08-95ca-55c0f19049e1,noaa tide gauge
3105aebe-b227-4df0-b087-e0496e2f6468,agricultural resource management survey
9cf731b6-2a9d-4519-965b-ee64d5738a6a,adni
9cf731b6-2a9d-4519-965b-ee64d5738a6a,alzheimer s disease neuroimaging initiative adni
51857da5-8c76-4e2d-81ee-143e1d83bda8,adni
a2140d60-66ab-4a17-8f30-4b13a01c46a4,adni
a2140d60-66ab-4a17-8f30-4b13a01c46a4,alzheimer s disease neuroimaging initiative adni
7d4c3cd3-9986-41f9-a8c2-c90eb5669aef,covid 19 death data
84862e04-2f29-4631-89e6-e83d1e056541,early childhood longitudinal study
84862e04-2f29-4631-89e6-e83d1e056541,national longitudinal study of adolescent health
84862e04-2f29-4631-89e6-e83d1e056541,population estimates
da60628a-f182-49f0-821a-8ad914e3bad6,noaa optimum interpolation sea surface temperature
da60628a-f182-49f0-821a-8ad914e3bad6,optimum interpolation sea surface temperature
9a807299-ac95-401c-a276-a21d0775a848,north american breeding bird survey
9a807299-ac95-401c-a276-a21d0775a848,population estimates
fce3c80b-ec1a-4271-99b1-e1ce52dcf6d4,trends in international mathematics and science study
c98ea8b9-c518-4c7e-b2ea-8dfbcb857b25,our world in data
996a193e-454d-420a-953b-fa7d99afed8b,national assessment of educational progress
996a193e-454d-420a-953b-fa7d99afed8b,research reports
996a193e-454d-420a-953b-fa7d99afed8b,trends in international mathematics and science study
bf5126e4-9c86-4429-9b88-71a346154f96,education longitudinal study
bf5126e4-9c86-4429-9b88-71a346154f96,national education longitudinal study
27ba3553-2a2b-4f31-a29b-a00487acf2bb,census of agriculture
cf397bea-d34f-479a-95d7-ee20afd88b89,survey of doctorate recipients
ae64fc23-4fbe-4595-b277-022ee838e21f,trends in international mathematics and science study
63ed105b-6ba4-4b4e-b637-4c9db4b668da,trends in international mathematics and science study
b166178e-719a-4a80-a6bd-737e1c0ecdaa,common core of data
fbd9d23d-cff9-414b-be94-f84073edb8cd,education longitudinal study
fbd9d23d-cff9-414b-be94-f84073edb8cd,national education longitudinal study
fbd9d23d-cff9-414b-be94-f84073edb8cd,national education longitudinal study of 1988
3432b8fb-d2bb-4aaa-ba4c-5c2338ebc6d1,baltimore longitudinal study of aging
3432b8fb-d2bb-4aaa-ba4c-5c2338ebc6d1,baltimore longitudinal study of aging blsa
cc66de26-65de-495b-ae1b-dcb697fd2e29,adni
cc66de26-65de-495b-ae1b-dcb697fd2e29,alzheimer s disease neuroimaging initiative adni
554b876b-a16e-40f3-b585-e6b5fcab293b,adni
b2082106-1fb6-41ee-b631-93e35b547ddb,federal funds
b2082106-1fb6-41ee-b631-93e35b547ddb,regional accounts
b2082106-1fb6-41ee-b631-93e35b547ddb,survey of industrial research and development
558dd71b-c0d8-4a1d-9eaf-0bb58b30a462,genome sequences of sars cov 2
9528cad4-f462-4718-a57e-201ae9d5368a,common core of data
9528cad4-f462-4718-a57e-201ae9d5368a,current population survey
9528cad4-f462-4718-a57e-201ae9d5368a,education longitudinal study
9528cad4-f462-4718-a57e-201ae9d5368a,federal funds
9528cad4-f462-4718-a57e-201ae9d5368a,national assessment of educational progress
9528cad4-f462-4718-a57e-201ae9d5368a,national education longitudinal study
9528cad4-f462-4718-a57e-201ae9d5368a,national education longitudinal study of 1988
9528cad4-f462-4718-a57e-201ae9d5368a,national health interview survey
9528cad4-f462-4718-a57e-201ae9d5368a,nces common core of data
9528cad4-f462-4718-a57e-201ae9d5368a,schools and staffing survey
9528cad4-f462-4718-a57e-201ae9d5368a,state reports
e961b7b0-d28f-4887-a5c0-000af709624b,education longitudinal study
e961b7b0-d28f-4887-a5c0-000af709624b,national education longitudinal study
e961b7b0-d28f-4887-a5c0-000af709624b,national education longitudinal study of 1988
a98b0b00-ce4a-4b44-8345-9294294c7ca4,baltimore longitudinal study of aging
275847bb-559f-40aa-a8aa-1eaa37104f4b,survey of graduate students and postdoctorates in science and engineering
e2d5885d-522f-4de3-b848-a44311def224,baltimore longitudinal study of aging
f980b8b9-11e3-48a6-a04c-3cf51278eaad,adni
f980b8b9-11e3-48a6-a04c-3cf51278eaad,alzheimer s disease neuroimaging initiative adni
937c8365-56e8-45cd-9bb6-1ed7d17ccc96,baltimore longitudinal study of aging
937c8365-56e8-45cd-9bb6-1ed7d17ccc96,baltimore longitudinal study of aging blsa
e188b34a-73ee-456b-b10c-95aba94d3eb6,education longitudinal study
e188b34a-73ee-456b-b10c-95aba94d3eb6,national education longitudinal study
5b125f3a-8870-4266-8570-d0b32167bf87,sars cov 2 genome sequence
13659d38-9bb4-4e9e-bba3-b7ef6bcbe7a7,census of agriculture
930f4366-2fcd-49a8-b75e-6b0864cb2b3e,adni
930f4366-2fcd-49a8-b75e-6b0864cb2b3e,alzheimer s disease neuroimaging initiative adni
2155b05b-b67e-48f0-bdf9-b14bbc5edb31,world ocean database
d46e9c1a-e6c7-4236-8945-c30a61961fb1,adni
d46e9c1a-e6c7-4236-8945-c30a61961fb1,alzheimer s disease neuroimaging initiative adni
0a126599-c86c-4fbf-b8ea-ceae6e6bc7b7,early childhood longitudinal study
0a126599-c86c-4fbf-b8ea-ceae6e6bc7b7,north american industry classification system naics
a6e70de0-1d20-4c1d-b62c-43fc49c3a257,geographic location
a6e70de0-1d20-4c1d-b62c-43fc49c3a257,rural urban continuum codes
b04a2d95-502a-44d8-90af-8bc28293e57d,adni
b04a2d95-502a-44d8-90af-8bc28293e57d,alzheimer s disease neuroimaging initiative adni
a29421e5-d36d-4e15-82cc-0193823d4e57,adni
a29421e5-d36d-4e15-82cc-0193823d4e57,alzheimer s disease neuroimaging initiative adni
a3f2fef6-5a62-496d-bd33-97767df5794f,adni
b1178476-d7e7-4ae8-9096-34159616bd47,adni
b1178476-d7e7-4ae8-9096-34159616bd47,alzheimer s disease neuroimaging initiative adni
2602f002-392e-4f26-9724-49a7e5cb6a89,adni
2602f002-392e-4f26-9724-49a7e5cb6a89,alzheimer s disease neuroimaging initiative adni
0afe6451-ac3d-40e2-92c6-a586822d6a61,trends in international mathematics and science study
c783dc93-be17-4611-8793-eff10e4bca6f,trends in international mathematics and science study
f4d79459-b5af-4db6-a4e9-425817c1a2c7,survey of earned doctorates
07acd95f-f0cb-4b1d-9ef9-66a4c815bb75,progress in international reading literacy study
07acd95f-f0cb-4b1d-9ef9-66a4c815bb75,trends in international mathematics and science study
92b468dd-5769-4f6f-a893-1afb99f41aca,early childhood longitudinal study
f2088bb8-e86c-4811-b911-523ee4ea9f84,climatological data
f2088bb8-e86c-4811-b911-523ee4ea9f84,world ocean database
76cecda1-37bf-406b-9330-02dda75ac3d7,adni
76cecda1-37bf-406b-9330-02dda75ac3d7,alzheimer s disease neuroimaging initiative adni
6fda8b41-bf25-42e3-8ea7-aa0360498ca1,national assessment of educational progress
6fda8b41-bf25-42e3-8ea7-aa0360498ca1,progress in international reading literacy study
6fda8b41-bf25-42e3-8ea7-aa0360498ca1,trends in international mathematics and science study
61969f60-a94b-4f0b-ba5d-41a675db0651,adni
61969f60-a94b-4f0b-ba5d-41a675db0651,alzheimer s disease neuroimaging initiative adni
a9fa6cfa-b348-4471-863f-c54e6388ec1b,adni
a9fa6cfa-b348-4471-863f-c54e6388ec1b,alzheimer s disease neuroimaging initiative adni
248f56a2-f30a-4688-814e-c30142057c0e,progress in international reading literacy study
248f56a2-f30a-4688-814e-c30142057c0e,trends in international mathematics and science study
937a5e70-b139-4d59-98b4-29580e67799a,adni
937a5e70-b139-4d59-98b4-29580e67799a,alzheimer s disease neuroimaging initiative adni
22f04ef5-6bf1-4221-ae9c-b60ee9847590,american community survey
22f04ef5-6bf1-4221-ae9c-b60ee9847590,survey of doctorate recipients
a4501f22-8d24-48d3-9fee-ee74fc4a4c47,our world in data
85f6066f-28cf-467f-aa19-907ec2ffd04f,north american breeding bird survey
d655c10b-dae2-4ccf-935f-7c325751ddc4,adni
d655c10b-dae2-4ccf-935f-7c325751ddc4,alzheimer s disease neuroimaging initiative adni
7d204806-b40f-45da-a305-38c022bfe0d5,adni
7d204806-b40f-45da-a305-38c022bfe0d5,clinicaltrials gov
783925e9-96fc-4503-810c-e90d7059325e,education longitudinal study
a90ff139-86d8-45e7-8de1-dfce25d446c6,adni
a90ff139-86d8-45e7-8de1-dfce25d446c6,alzheimer s disease neuroimaging initiative adni
2d68e889-5fc2-4eeb-9b36-a9da4e3becc8,geographic location
2d68e889-5fc2-4eeb-9b36-a9da4e3becc8,north american breeding bird survey
2d68e889-5fc2-4eeb-9b36-a9da4e3becc8,north american breeding bird survey bbs
ae229821-22ad-47a1-89c4-6dcad5a8ebc3,federal funds
ae229821-22ad-47a1-89c4-6dcad5a8ebc3,national assessment of education progress
e4521597-6887-421c-85d0-4cfb22e94cfc,agricultural resource management survey
bc9fa142-6f24-4d71-b670-79683094e50b,adni
bc9fa142-6f24-4d71-b670-79683094e50b,alzheimer s disease neuroimaging initiative adni
044aaf4b-b23a-4249-8a8a-0495d4abd0b3,census of agriculture
044aaf4b-b23a-4249-8a8a-0495d4abd0b3,geographic location
044aaf4b-b23a-4249-8a8a-0495d4abd0b3,usda census of agriculture
5745ca5c-44f1-4d5d-b9bd-e611a55d6d22,early childhood longitudinal study
0156495e-35ad-4ccf-8018-b07ffe63207c,census of agriculture
faa26910-8fe3-4b6d-b0ab-d1bfcad08b51,adni
